time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-06-07T18:18:48.000Z,62.139,-148.9818,0,2.4,ml,,,,1,ak,ak11619828,2015-06-07T18:32:44.944Z,"38km N of Sutton-Alpine, Alaska",earthquake
2015-06-07T18:06:46.010Z,1.5836,-90.7599,10,5,mb,,156,2.292,1.33,us,us20002mss,2015-06-08T02:09:28.663Z,"260km N of Puerto Ayora, Ecuador",earthquake
2015-06-07T18:04:48.682Z,37.3357,-117.139,18.1129,0.29,ml,8,220.75,0.365,0.1507,nn,nn00497662,2015-06-07T23:54:17.891Z,"42km SSE of Goldfield, Nevada",earthquake
2015-06-07T17:58:32.000Z,38.7155,-122.732,3.54,0.16,md,7,292,0.02984,0.02,nc,nc72462496,2015-06-09T17:26:59.480Z,"7km SSE of The Geysers, California",earthquake
2015-06-07T17:55:48.946Z,39.1337,-119.6107,10.3568,1.74,ml,30,76.97,0.046,0.1409,nn,nn00497627,2015-06-07T18:11:53.158Z,"11km S of Dayton, Nevada",earthquake
2015-06-07T17:50:42.000Z,62.0578,-145.523,19.8,1.4,ml,,,,0.87,ak,ak11619823,2015-06-07T18:16:40.922Z,"5km SSE of Glennallen, Alaska",earthquake
2015-06-07T17:32:12.000Z,56.8273,-156.1392,48,2.1,ml,,,,0.92,ak,ak11619794,2015-06-07T17:46:28.913Z,"116km NNW of Chirikof Island, Alaska",earthquake
2015-06-07T17:28:14.060Z,36.6255,-116.9433333,4.14,0.61,ml,13,60,0.1023,0.08,ci,ci37395064,2015-06-08T22:32:28.630Z,"18km E of Stovepipe Wells, California",earthquake
2015-06-07T17:20:11.930Z,36.5475,-121.1291667,8.29,0.92,md,19,66,0.05615,0.07,nc,nc72462486,2015-06-10T01:51:42.730Z,"22km NE of Soledad, California",earthquake
2015-06-07T17:17:00.700Z,33.7866667,-116.1701667,2.72,1.46,ml,40,74,0.04394,0.17,ci,ci37395056,2015-06-08T21:27:33.166Z,"8km NNE of Indio, California",earthquake
2015-06-07T17:15:47.700Z,34.2165,-117.45,10.535,1.09,ml,40,29,0.04275,0.22,ci,ci37395048,2015-06-08T14:13:49.100Z,"4km W of Devore, California",earthquake
2015-06-07T17:15:22.340Z,38.7591667,-122.7283333,1.27,1.5,md,51,28,0.0142,0.07,nc,nc72462481,2015-06-10T16:42:07.620Z,"3km SE of The Geysers, California",earthquake
2015-06-07T17:15:20.870Z,35.6938,-97.4193,5,3.2,mb_lg,,42,0.106,0.35,us,us20002ms9,2015-06-08T23:33:28.414Z,"7km NE of Edmond, Oklahoma",earthquake
2015-06-07T17:14:18.000Z,59.7509,-153.5602,126.1,2.7,ml,,,,0.68,ak,ak11619786,2015-06-08T01:16:58.108Z,"76km E of Old Iliamna, Alaska",earthquake
2015-06-07T17:10:06.000Z,61.0421,-148.4559,0,1.6,ml,,,,0.42,ak,ak11619787,2015-06-07T17:31:25.579Z,"32km NNE of Whittier, Alaska",earthquake
2015-06-07T17:07:22.520Z,36.6665,-121.296,5.78,1.47,md,36,43,0.01823,0.07,nc,nc72462476,2015-06-10T01:51:13.840Z,"17km SSE of Ridgemark, California",earthquake
2015-06-07T17:03:23.960Z,33.7856667,-116.1686667,2.71,1.29,ml,37,62,0.04539,0.19,ci,ci37395040,2015-06-08T22:18:49.480Z,"8km NNE of Indio, California",earthquake
2015-06-07T17:03:19.220Z,36.6575,-121.2805,10.73,0.87,md,16,79,0.01064,0.07,nc,nc72462471,2015-06-09T02:37:35.490Z,"18km SSE of Ridgemark, California",earthquake
2015-06-07T17:01:06.940Z,33.788,-116.1728333,3.37,2.91,ml,71,60,0.04148,0.17,ci,ci37395032,2015-06-08T21:13:51.840Z,"8km NNE of Indio, California",earthquake
2015-06-07T16:53:20.720Z,38.8011665,-122.8099976,4.02,0.43,md,10,102,0.01334,0.02,nc,nc72462466,2015-06-07T16:54:57.760Z,"5km WNW of The Geysers, California",earthquake
2015-06-07T16:52:31.650Z,44.5815,-110.6695,7.41,1.32,ml,18,64,0.03,0.21,uu,uu60113572,2015-06-08T17:14:21.650Z,"18km NE of Old Faithful Geyser, Wyoming",earthquake
2015-06-07T16:50:26.060Z,44.5853333,-110.6436667,7.07,0.13,md,6,163,0.02,0.15,uu,uu60008355,2015-06-08T17:07:08.100Z,"20km NE of Old Faithful Geyser, Wyoming",earthquake
2015-06-07T16:50:03.260Z,44.5813333,-110.6588333,6.71,1.12,ml,13,123,0.026,0.15,uu,uu60113567,2015-06-08T17:02:59.270Z,"19km NE of Old Faithful Geyser, Wyoming",earthquake
2015-06-07T16:49:38.210Z,11.9966,143.9874,35,4.8,mb,,61,1.801,0.68,us,us20002ms0,2015-06-08T14:15:44.725Z,"158km SSW of Merizo Village, Guam",earthquake
2015-06-07T16:47:52.000Z,62.7673,-152.6994,4.4,1.3,ml,,,,0.55,ak,ak11619781,2015-06-07T17:00:21.123Z,"142km WNW of Talkeetna, Alaska",earthquake
2015-06-07T16:42:52.020Z,33.3143333,-116.2925,9.02,1.21,ml,43,36,0.1141,0.2,ci,ci37395024,2015-06-08T20:43:59.062Z,"10km NE of Borrego Springs, California",earthquake
2015-06-07T16:36:55.120Z,36.2024,-97.3397,3.85,2.6,mb_lg,,59,0.415,0.54,us,us20002mrx,2015-06-07T17:34:30.790Z,"10km SSW of Perry, Oklahoma",earthquake
2015-06-07T16:34:54.175Z,38.8241,-119.6311,10.4098,0.5,ml,5,203.47,0.072,0.0482,nn,nn00497680,2015-06-08T02:24:50.714Z,"11km SE of Gardnerville Ranchos, Nevada",earthquake
2015-06-07T16:34:40.000Z,63.2009,-150.4965,117,1.4,ml,,,,0.5,ak,ak11619778,2015-06-07T16:44:59.527Z,"80km WSW of Cantwell, Alaska",earthquake
2015-06-07T16:30:42.563Z,40.0986,-119.6837,16.8606,0.59,ml,6,176.72,0.081,0.0723,nn,nn00497616,2015-06-07T17:42:04.344Z,"49km N of Spanish Springs, Nevada",earthquake
2015-06-07T16:27:18.035Z,37.3154,-114.6456,3.3685,0.8,ml,5,151.81,0.335,0.0891,nn,nn00497759,2015-06-08T18:35:20.339Z,"35km SSW of Caliente, Nevada",earthquake
2015-06-07T16:17:59.000Z,56.429,-157.1599,49.3,2.4,ml,,,,0.5,ak,ak11619776,2015-06-07T19:34:11.739Z,"100km ENE of Chignik Lake, Alaska",earthquake
2015-06-07T16:15:00.160Z,34.0088333,-117.2116667,17.818,0.74,ml,19,86,0.08661,0.21,ci,ci37395016,2015-06-08T14:13:13.605Z,"6km SSW of Redlands, California",earthquake
2015-06-07T16:07:33.830Z,36.1326667,-117.9693333,4.66,1.21,ml,20,67,0.1401,0.17,ci,ci37395008,2015-06-08T14:13:30.834Z,"10km N of Coso Junction, California",earthquake
2015-06-07T16:07:00.230Z,34.2726667,-117.0165,8.97,0.89,ml,27,84,0.01823,0.15,ci,ci37395000,2015-06-08T20:34:19.420Z,"10km WNW of Big Bear Lake, California",earthquake
2015-06-07T15:49:22.000Z,56.5203,-156.4077,71.7,2.8,ml,,,,0.58,ak,ak11619774,2015-06-07T23:51:56.081Z,"91km NNW of Chirikof Island, Alaska",earthquake
2015-06-07T15:48:10.870Z,37.6271667,-118.8246667,9.83,0.55,md,17,121,0.009529,0.03,nc,nc72462446,2015-06-08T16:33:38.940Z,"13km E of Mammoth Lakes, California",earthquake
2015-06-07T15:45:30.230Z,10.8139,126.1088,55.31,4.8,mb,,57,3.756,0.78,us,us20002mrp,2015-06-07T23:48:07.719Z,"33km ESE of Sulangan, Philippines",earthquake
2015-06-07T15:44:39.450Z,46.268,-122.0681667,9.16,0.3,md,8,225,0.05296,0.09,uw,uw61022647,2015-06-07T19:26:15.760Z,"35km SSE of Morton, Washington",earthquake
2015-06-07T15:17:41.510Z,33.7825,-115.708,8.04,2.1,ml,51,40,0.09453,0.13,ci,ci37394984,2015-06-08T21:07:54.960Z,"29km WNW of Desert Center, California",earthquake
2015-06-07T15:00:24.000Z,59.2159,-152.6362,54.8,2.6,ml,,,,0.57,ak,ak11619768,2015-06-07T23:03:06.817Z,"77km SW of Homer, Alaska",earthquake
2015-06-07T14:59:17.010Z,38.801,-122.8035,4.34,0.27,md,22,91,0.009457,0.03,nc,nc72462426,2015-06-09T02:36:04.770Z,"4km WNW of The Geysers, California",earthquake
2015-06-07T14:57:26.823Z,38.6474,-119.8451,11.0958,1.14,ml,7,214.42,0.349,0.1137,nn,nn00497618,2015-06-07T16:46:42.022Z,"28km SSW of Gardnerville Ranchos, Nevada",earthquake
2015-06-07T14:56:42.810Z,19.307333,-155.2168274,1.15,1.94,ml,56,92,0.027,0.24,hv,hv60955096,2015-06-07T15:02:24.580Z,"13km S of Volcano, Hawaii",earthquake
2015-06-07T14:45:51.000Z,52.3699,-173.172,6.3,2.1,ml,,,,1.24,ak,ak11619739,2015-06-07T19:34:14.326Z,"72km ENE of Atka, Alaska",earthquake
2015-06-07T14:38:16.000Z,63.0545,-150.3586,88.3,1.3,ml,,,,0.74,ak,ak11619736,2015-06-07T15:05:16.898Z,"80km WSW of Cantwell, Alaska",earthquake
2015-06-07T14:31:32.000Z,60.8031,-152.2815,107.3,3,ml,,,,0.58,ak,ak11619728,2015-06-07T22:34:05.617Z,"43km NE of Redoubt Volcano, Alaska",earthquake
2015-06-07T14:31:21.070Z,36.6661667,-121.2906667,5.75,1.99,md,48,64,0.01395,0.06,nc,nc72462421,2015-06-08T22:22:54.640Z,"17km SSE of Ridgemark, California",earthquake
2015-06-07T14:22:43.580Z,36.6673333,-121.2928333,5.96,2.32,md,62,54,0.01571,0.06,nc,nc72462411,2015-06-09T19:27:05.743Z,"17km SSE of Ridgemark, California",earthquake
2015-06-07T14:22:25.430Z,36.664,-121.2951667,5.84,1.11,md,19,66,0.01773,0.05,nc,nc72462416,2015-06-10T01:51:11.680Z,"17km SSE of Ridgemark, California",earthquake
2015-06-07T14:19:38.160Z,36.6661667,-121.2913333,5.8,3.15,ml,73,53,0.01448,0.07,nc,nc72462401,2015-06-09T00:26:05.819Z,"17km SSE of Ridgemark, California",earthquake
2015-06-07T14:17:21.420Z,38.8296667,-122.7486667,1.52,0.83,md,33,151,0.01147,0.07,nc,nc72462396,2015-06-11T01:25:21.680Z,"2km WNW of Cobb, California",earthquake
2015-06-07T14:14:10.590Z,37.6511667,-118.8251667,3.9,0.45,md,18,80,0.01569,0.06,nc,nc72462391,2015-06-08T18:18:00.050Z,"12km E of Mammoth Lakes, California",earthquake
2015-06-07T14:08:55.090Z,37.5201667,-118.8206667,7.63,0.37,md,10,320,0.07006,0.02,nc,nc72462386,2015-06-08T18:11:28.640Z,"19km SE of Mammoth Lakes, California",earthquake
2015-06-07T14:08:42.000Z,60.9061,-150.4064,30.1,1.5,ml,,,,0.21,ak,ak11619725,2015-06-07T14:34:24.677Z,"44km SW of Anchorage, Alaska",earthquake
2015-06-07T14:03:47.980Z,34.8393333,-119.0875,14.484,1.27,ml,23,75,0.05453,0.19,ci,ci37394960,2015-06-08T14:14:00.370Z,"6km E of Pine Mountain Club, California",earthquake
2015-06-07T14:02:56.000Z,62.3094,-151.4098,77.7,1.3,ml,,,,0.15,ak,ak11619724,2015-06-07T14:19:28.443Z,"67km W of Talkeetna, Alaska",earthquake
2015-06-07T13:47:34.370Z,19.4080009,-155.2814941,1.73,1.74,md,18,59,0.004047,0.19,hv,hv60955071,2015-06-07T13:50:31.430Z,"5km WSW of Volcano, Hawaii",earthquake
2015-06-07T13:40:30.780Z,39.506,-119.9463,1.9016,-0.21,ml,8,186.15,0.08,0.1413,nn,nn00497610,2015-06-07T15:20:12.350Z,"1km WSW of Mogul, Nevada",earthquake
2015-06-07T13:39:49.000Z,62.446,-151.8776,87.2,1.5,ml,,,,0.71,ak,ak11619721,2015-06-07T14:04:06.137Z,"92km W of Talkeetna, Alaska",earthquake
2015-06-07T13:29:53.420Z,44.4381,-114.078,5,2.7,ml,,91,0.187,0.66,us,us20002mxd,2015-06-08T14:30:27.801Z,"14km ESE of Challis, Idaho",earthquake
2015-06-07T13:11:39.750Z,38.8224983,-122.8248367,2.53,0.64,md,13,86,0.01157,0.03,nc,nc72462381,2015-06-07T13:13:13.190Z,"7km NW of The Geysers, California",earthquake
2015-06-07T13:09:50.250Z,33.2731667,-116.4165,6.25,0.87,ml,24,83,0.004984,0.14,ci,ci37394944,2015-06-08T20:26:42.286Z,"4km WNW of Borrego Springs, California",earthquake
2015-06-07T13:06:47.000Z,60.1539,-141.6098,0,1.5,ml,,,,1.11,ak,ak11619720,2015-06-07T13:19:47.756Z,"46km ENE of Cape Yakataga, Alaska",earthquake
2015-06-07T13:03:52.100Z,10.3061,-73.3231,97.34,4.2,mb,,39,1.873,0.93,us,us20002mqv,2015-06-07T21:06:28.097Z,"15km WSW of San Diego, Colombia",earthquake
2015-06-07T12:56:07.180Z,36.9206,-97.6272,2.04,2.8,mb_lg,,31,0.151,0.43,us,us20002mqr,2015-06-07T17:01:00.296Z,"12km S of Caldwell, Kansas",earthquake
2015-06-07T12:51:55.760Z,44.593,-111.1665,10.68,1.03,ml,14,110,0.049,0.13,uu,uu60113552,2015-06-08T17:23:41.210Z,"9km SSW of West Yellowstone, Montana",earthquake
2015-06-07T12:41:31.960Z,37.6516667,-118.8246667,3.41,0.3,md,11,169,0.01632,0.03,nc,nc72462366,2015-06-08T17:55:25.840Z,"13km E of Mammoth Lakes, California",earthquake
2015-06-07T12:21:40.000Z,64.6021,-148.1199,16.7,0.3,ml,,,,0.13,ak,ak11619694,2015-06-07T12:35:44.008Z,"27km S of Ester, Alaska",earthquake
2015-06-07T12:14:21.930Z,38.0291667,-118.8331667,10.62,1.29,md,15,329,0.2818,0.07,nc,nc72462356,2015-06-08T17:59:47.530Z,"41km ESE of Bridgeport, California",earthquake
2015-06-07T12:06:10.000Z,60.0544,-149.3721,19.7,1.3,ml,,,,0.53,ak,ak11619692,2015-06-07T19:18:58.407Z,"6km SE of Seward, Alaska",earthquake
2015-06-07T12:04:37.150Z,38.8925,-122.9051667,3.14,0.88,md,29,130,0.03843,0.03,nc,nc72462346,2015-06-10T01:48:44.610Z,"11km SSW of Kelseyville, California",earthquake
2015-06-07T12:01:01.380Z,39.132,-122.9946667,12.19,1.33,md,6,264,0.09326,0.06,nc,nc72462341,2015-06-08T17:45:23.230Z,"8km WSW of Upper Lake, California",earthquake
2015-06-07T11:52:31.320Z,34.2743333,-117.0171667,8.85,1.29,ml,67,47,0.01994,0.14,ci,ci37394920,2015-06-08T20:19:38.460Z,"10km WNW of Big Bear Lake, California",earthquake
2015-06-07T11:47:07.630Z,38.8076667,-122.8028333,1.93,0.37,md,19,80,0.005891,0.05,nc,nc72462336,2015-06-09T02:31:33.120Z,"5km NW of The Geysers, California",earthquake
2015-06-07T11:40:09.120Z,33.6335,-116.7566667,16.33,0.58,ml,24,84,0.04019,0.09,ci,ci37394912,2015-06-08T19:55:30.174Z,"12km NW of Anza, California",earthquake
2015-06-07T11:37:51.410Z,38.8411674,-122.831337,2.47,0.78,md,11,61,0.004139,0.01,nc,nc72462331,2015-06-07T11:39:27.440Z,"9km WNW of Cobb, California",earthquake
2015-06-07T11:28:50.560Z,19.0851669,-155.4658356,39.78,2.23,md,29,230,0.06996,0.13,hv,hv60954981,2015-06-07T11:30:26.740Z,"13km S of Pahala, Hawaii",earthquake
2015-06-07T11:09:11.790Z,33.7525,-117.5361667,13.165,0.9,ml,15,81,0.05008,0.2,ci,ci37394904,2015-06-08T14:14:23.313Z,"11km NNE of Trabuco Canyon, California",earthquake
2015-06-07T10:57:00.510Z,38.8185005,-122.8176651,2.76,0.43,md,10,83,0.007684,0.02,nc,nc72462321,2015-06-07T10:58:37.130Z,"7km NW of The Geysers, California",earthquake
2015-06-07T10:55:41.000Z,64.9861,-145.6597,13.1,1,ml,,,,0.62,ak,ak11619662,2015-06-07T11:17:26.857Z,"70km SW of Circle Hot Springs Station, Alaska",earthquake
2015-06-07T10:53:30.000Z,59.5042,-152.0794,51.4,2,ml,,,,0.97,ak,ak11619660,2015-06-07T11:17:26.066Z,"33km WSW of Homer, Alaska",earthquake
2015-06-07T10:43:29.890Z,33.3193333,-116.2816667,10.563,0.74,ml,25,55,0.1244,0.19,ci,ci37394896,2015-06-08T14:14:40.830Z,"11km NE of Borrego Springs, California",earthquake
2015-06-07T10:23:45.007Z,40.0661,-119.6567,14.5352,0.18,ml,4,178.54,0.119,0.0769,nn,nn00497606,2015-06-07T15:19:51.269Z,"46km N of Spanish Springs, Nevada",earthquake
2015-06-07T10:22:57.822Z,39.4034,-119.8161,4.5576,0.24,ml,13,107.16,0.042,0.1334,nn,nn00497605,2015-06-07T15:16:34.111Z,"14km S of Reno, Nevada",earthquake
2015-06-07T10:01:36.000Z,61.699,-150.1988,26.8,1.2,ml,,,,0.37,ak,ak11619656,2015-06-07T10:17:43.168Z,"10km WSW of Willow, Alaska",earthquake
2015-06-07T09:58:53.240Z,38.8363333,-122.8008333,2.68,0.14,md,16,59,0.00845,0.02,nc,nc72462301,2015-06-10T01:33:09.357Z,"6km WNW of Cobb, California",earthquake
2015-06-07T09:57:09.940Z,37.548,-118.8778333,6.87,0.36,md,9,294,0.05709,0.03,nc,nc72462306,2015-06-08T17:39:51.820Z,"13km SE of Mammoth Lakes, California",earthquake
2015-06-07T09:35:04.188Z,38.058,-118.8628,2.9543,0.52,ml,6,165.27,0.065,0.078,nn,nn00497746,2015-06-08T17:45:52.553Z,"39km SE of Bridgeport, California",earthquake
2015-06-07T09:34:29.850Z,55.158,165.2671,33.2,4.5,mb,,125,4.444,0.52,us,us20002mpt,2015-06-07T17:36:56.081Z,"46km W of Nikol'skoye, Russia",earthquake
2015-06-07T09:32:41.840Z,38.8075,-122.8241667,3.02,0.25,md,9,117,0.004147,0.02,nc,nc72462296,2015-06-10T01:18:04.550Z,"6km WNW of The Geysers, California",earthquake
2015-06-07T09:28:59.000Z,65.1095,-153.8451,6.5,1.9,ml,6,201.599983872001,,0.77,ak,ak11619631,2015-06-07T09:57:06.355Z,"83km W of Tanana, Alaska",earthquake
2015-06-07T09:00:59.720Z,33.3233333,-116.3148333,12.485,0.86,ml,32,60,0.1018,0.22,ci,ci37394888,2015-06-08T14:14:58.850Z,"9km NE of Borrego Springs, California",earthquake
2015-06-07T08:40:31.000Z,56.8734,-155.7863,143.1,2.5,ml,,,,1.11,ak,ak11619505,2015-06-07T16:43:00.964Z,"117km N of Chirikof Island, Alaska",earthquake
2015-06-07T08:20:55.207Z,42.3863,-120.3231,11.8984,0.9,ml,6,119.66,0.165,0.1672,nn,nn00497612,2015-06-07T15:29:44.220Z,"22km N of Lakeview, Oregon",earthquake
2015-06-07T07:45:43.390Z,33.969,-117.2153333,11.809,0.91,ml,24,53,0.04143,0.14,ci,ci37394880,2015-06-08T14:15:16.440Z,"5km NNE of Moreno Valley, California",earthquake
2015-06-07T07:27:56.344Z,36.6119,-116.2908,8.2661,-0.01,ml,12,104.19,0.119,0.0798,nn,nn00497603,2015-06-07T15:09:37.030Z,"52km NNW of Pahrump, Nevada",earthquake
2015-06-07T07:27:20.380Z,45.3735,-121.7078333,0.69,-0.38,md,6,129,0.01501,1.48,uw,uw60111613,2015-06-09T15:32:53.590Z,"21km E of Mount Hood Village, Oregon",earthquake
2015-06-07T07:23:30.820Z,45.3825,-121.5696667,15.64,0.68,md,5,296,0.08314,0.09,uw,uw60111518,2015-06-09T17:54:52.900Z,"27km S of Odell, Oregon",earthquake
2015-06-07T07:07:08.420Z,38.8216667,-122.7973328,3.76,0.92,md,15,78,0.0101,0.03,nc,nc72462286,2015-06-07T07:08:43.400Z,"6km W of Cobb, California",earthquake
2015-06-07T07:04:02.508Z,38.3824,-118.6098,10.2639,0.29,ml,5,138.09,0.155,0.0406,nn,nn00497634,2015-06-07T18:49:19.151Z,"15km S of Hawthorne, Nevada",earthquake
2015-06-07T06:47:52.000Z,63.2774,-147.0397,10.7,0.6,ml,,,,0.88,ak,ak11619481,2015-06-07T19:18:57.614Z,"96km E of Cantwell, Alaska",earthquake
2015-06-07T06:46:18.560Z,33.4958333,-116.4203333,11.293,0.52,ml,21,116,0.02786,0.21,ci,ci37394872,2015-06-08T14:15:18.857Z,"21km SSW of La Quinta, California",earthquake
2015-06-07T06:39:30.570Z,-6.6495,-81.0552,26.76,4.8,mb,,111,6.738,0.98,us,us20002mpb,2015-06-07T14:42:05.255Z,"116km W of Morrope, Peru",earthquake
2015-06-07T06:26:51.400Z,19.7315,-65.9263,55,2.7,Md,7,302.4,1.37082912,0.17,pr,pr15158001,2015-06-07T14:29:31.248Z,"141km N of San Juan, Puerto Rico",earthquake
2015-06-07T06:26:42.910Z,36.4668333,-121.0448333,6.42,1.19,md,20,97,0.04992,0.04,nc,nc72462271,2015-06-10T01:50:41.020Z,"24km NE of Greenfield, California",earthquake
2015-06-07T06:23:46.650Z,34.1028333,-117.3051667,10.92,0.75,ml,31,53,0.01392,0.18,ci,ci37394864,2015-06-08T19:43:33.319Z,"3km SSW of San Bernardino, California",earthquake
2015-06-07T06:13:15.850Z,36.4688333,-121.049,7.12,2.13,md,68,57,0.0465,0.08,nc,nc72462261,2015-06-09T08:04:04.307Z,"23km NE of Greenfield, California",earthquake
2015-06-07T06:11:23.620Z,33.1921667,-116.0255,9.54,2.38,ml,67,44,0.09378,0.19,ci,ci37394856,2015-06-08T19:38:09.090Z,"11km ENE of Ocotillo Wells, California",earthquake
2015-06-07T06:07:07.000Z,62.7161,-151.5247,23.2,1.1,ml,,,,0.93,ak,ak11619463,2015-06-07T06:25:24.728Z,"84km WNW of Talkeetna, Alaska",earthquake
2015-06-07T06:04:05.000Z,60.6258,-151.7209,49.7,1.4,ml,,,,0.71,ak,ak11619461,2015-06-07T06:25:23.912Z,"24km WSW of Nikiski, Alaska",earthquake
2015-06-07T05:51:22.000Z,63.3939,-150.3676,139.1,1.3,ml,,,,0.21,ak,ak11619458,2015-06-07T06:12:25.734Z,"70km W of Cantwell, Alaska",earthquake
2015-06-07T05:40:37.390Z,33.9866667,-116.6911667,16.894,1.31,ml,53,34,0.06296,0.19,ci,ci37394848,2015-06-08T14:16:14.510Z,"12km NE of Cabazon, California",earthquake
2015-06-07T05:19:49.580Z,35.4358333,-119.9976667,6.1,1.02,ml,14,89,0.03069,0.16,ci,ci37394840,2015-06-08T19:21:12.024Z,"9km N of Simmler, California",earthquake
2015-06-07T05:11:29.100Z,36.0841667,-120.6733333,8.47,0.95,md,22,161,0.04816,0.06,nc,nc72462251,2015-06-09T07:48:58.370Z,"28km WSW of Coalinga, California",earthquake
2015-06-07T05:10:47.383Z,37.315,-114.6447,6.2549,0.92,ml,6,151.86,0.336,0.1484,nn,nn00497638,2015-06-07T18:58:46.703Z,"35km SSW of Caliente, Nevada",earthquake
2015-06-07T04:54:23.880Z,33.9168333,-118.297,11.41,3.2,ml,126,37,0.04696,0.25,ci,ci37394832,2015-06-11T01:38:57.081Z,"3km NNE of Gardena, California",earthquake
2015-06-07T04:53:21.240Z,33.5266667,-116.5198333,14.17,0.61,ml,17,100,0.03214,0.11,ci,ci37394824,2015-06-08T22:48:11.066Z,"15km ESE of Anza, California",earthquake
2015-06-07T04:43:54.000Z,58.1772,-155.2106,0.7,0.7,ml,,,,0.87,ak,ak11619454,2015-06-07T04:56:24.011Z,"101km NW of Larsen Bay, Alaska",earthquake
2015-06-07T04:42:49.270Z,13.9687,145.0128,52.44,4.5,mb,,157,0.402,0.46,us,us20002mnw,2015-06-07T12:45:31.464Z,"29km SW of Rota, Northern Mariana Islands",earthquake
2015-06-07T04:31:31.090Z,39.8025,-120.3378333,9.58,0.6,md,10,91,0.06618,0.04,nc,nc72462241,2015-06-10T01:14:33.520Z,"11km E of Portola, California",earthquake
2015-06-07T04:18:47.090Z,38.835,-122.876,3.64,1.18,md,42,62,0.006651,0.04,nc,nc72462231,2015-06-10T22:18:49.352Z,"12km ENE of Cloverdale, California",earthquake
2015-06-07T04:18:47.000Z,64.531,-147.1507,9.7,0.3,ml,,,,0.07,ak,ak11619443,2015-06-07T04:43:19.028Z,"11km W of Salcha, Alaska",earthquake
2015-06-07T04:18:26.030Z,38.8144989,-122.824501,2.67,0.87,md,15,51,0.006706,0.02,nc,nc72462236,2015-06-07T04:20:02.240Z,"7km NW of The Geysers, California",earthquake
2015-06-07T04:05:08.740Z,38.7898331,-122.800499,3.73,0.89,md,14,78,0.00251,0.02,nc,nc72462226,2015-06-07T04:06:42.150Z,"4km WNW of The Geysers, California",earthquake
2015-06-07T03:50:42.028Z,36.7248,-115.9361,1.357,-0.13,ml,10,246.58,0.04,0.1036,nn,nn00497633,2015-06-07T18:49:06.145Z,"57km N of Pahrump, Nevada",earthquake
2015-06-07T03:48:58.030Z,35.7206667,-121.0651667,6.35,0.55,md,12,60,0.0797,0.04,nc,nc72462221,2015-06-09T02:20:30.440Z,"14km NE of San Simeon, California",earthquake
2015-06-07T03:30:31.700Z,38.8181667,-122.7618333,2.83,0.22,md,12,81,0.01381,0.02,nc,nc72462206,2015-06-09T04:25:23.510Z,"3km W of Cobb, California",earthquake
2015-06-07T03:25:04.000Z,57.1438,-155.2745,1.7,2.3,ml,,,,0.31,ak,ak11619437,2015-06-07T03:37:19.138Z,"89km WSW of Larsen Bay, Alaska",earthquake
2015-06-07T03:24:22.920Z,34.3046667,-116.9708333,12.81,1.1,ml,43,76,0.05544,0.16,ci,ci37394816,2015-06-08T19:15:33.738Z,"9km NW of Big Bear Lake, California",earthquake
2015-06-07T03:24:20.450Z,38.8349991,-122.8000031,2.54,1.08,md,7,108,0.008276,0.01,nc,nc72462201,2015-06-07T03:25:57.930Z,"6km WNW of Cobb, California",earthquake
2015-06-07T03:22:58.000Z,64.4238,-147.7219,5.9,0.2,ml,,,,0.11,ak,ak11619436,2015-06-07T03:37:18.342Z,"40km SSW of North Pole, Alaska",earthquake
2015-06-07T03:21:37.860Z,34.3071667,-116.9695,9.107,1.78,ml,77,34,0.06027,0.17,ci,ci37394808,2015-06-08T14:17:21.480Z,"9km NW of Big Bear Lake, California",earthquake
2015-06-07T03:17:15.030Z,36.4266667,-117.8685,2.82,1.7,ml,24,78,0.1343,0.16,ci,ci37394800,2015-06-08T18:41:44.950Z,"20km NE of Olancha, California",earthquake
2015-06-07T03:13:59.000Z,18.1275,-66.0751,31,2.2,Md,7,104.4,0.08354332,0.1,pr,pr15158000,2015-06-07T07:47:32.616Z,"3km E of G. L. Garcia, Puerto Rico",earthquake
2015-06-07T03:09:31.600Z,-28.2667,-71.3794,32.37,4.5,mb,,146,0.276,1.1,us,us20002mnh,2015-06-07T11:12:05.377Z,"69km WNW of Vallenar, Chile",earthquake
2015-06-07T03:03:09.090Z,39.1965,-123.3483333,2.85,1.11,md,8,114,0.03791,0.07,nc,nc72462196,2015-06-10T00:50:52.610Z,"13km WNW of Ukiah, California",earthquake
2015-06-07T03:01:22.210Z,38.8338333,-122.7981667,2.79,1.59,md,54,41,0.007629,0.05,nc,nc72462186,2015-06-10T16:13:27.870Z,"6km WNW of Cobb, California",earthquake
2015-06-07T02:59:38.300Z,38.8336667,-122.7986667,2.71,1.69,md,54,40,0.008042,0.05,nc,nc72462181,2015-06-10T15:13:06.527Z,"6km W of Cobb, California",earthquake
2015-06-07T02:57:13.000Z,63.2518,-151.0108,4,1.2,ml,,,,0.44,ak,ak11619434,2015-06-07T03:24:16.366Z,"104km W of Cantwell, Alaska",earthquake
2015-06-07T02:43:06.900Z,44.7208,-112.2035,13.7,1.3,mc,25,64.7999948160004,0.1859513,0.13,mb,mb15235761,2015-06-10T16:35:48.208Z,"32km ENE of Lima, Montana",earthquake
